!!!SBtab Document='Model' DocumentName='ECM metabolic state'					
					
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'					
!ID	!ReactionFormula	!Name	!Identifiers:kegg.reaction	!IsReversible	!Gene
ICD_R00709	NADplus + Isocitrate <=> NADH + _2_Oxoglutarate + CO2	ICD_R00709	R00709	True	ICD
KGD_R08549	NADplus + _2_Oxoglutarate + CoA <=> NADH + CO2 + Succinyl_CoA	KGD_R08549	R08549	True	KGD
SCS_R00405	Orthophosphate + ADP + Succinyl_CoA <=> ATP + CoA + Succinate	SCS_R00405	R00405	True	SCS
SDH_R02164	Ubiquinone + Succinate <=> Fumarate + Ubiquinol	SDH_R02164	R02164	True	SDH
FUM_R01082	Fumarate <=> _S__Malate	FUM_R01082	R01082	True	FUM
MDH_R00342	_S__Malate + NADplus <=> NADH + Oxaloacetate	MDH_R00342	R00342	True	MDH
PPC_R00345	Orthophosphate + Oxaloacetate <=> CO2 + Phosphoenolpyruvate	PPC_R00345	R00345	True	PPC
					
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'					
!ID	!Name	!NameForPlots	!Identifiers:kegg.compound	!IsConstant	!InitialConcentration
_S__Malate	(S)-Malate		C00149	False	9.9996407
Acetyl_CoA	Acetyl-CoA		C00024	False	0.10826723
Fumarate	Fumarate		C00122	False	4.1895753
cis_Aconitate	cis-Aconitate		C00417	False	0.094177542
_6_Phospho_D_gluconate	6-Phospho-D-gluconate		C00345	False	0.29255296
Orthophosphate	Orthophosphate		C00009	True	9.9999684
Pyruvate	Pyruvate		C00022	False	0.073916197
NADPplus	NADP+		C00006	True	0.29639032
NADPH	NADPH		C00005	True	0.03586374
NADH	NADH		C00004	True	0.0010000109
NADplus	NAD+		C00003	True	9.9999518
ATP	ATP		C00002	True	1.2495132
H2O	H2O		C00001	True	0.10000031
_2_Oxoglutarate	2-Oxoglutarate		C00026	False	0.27073784
Oxaloacetate	Oxaloacetate		C00036	True	1.2985177
Ubiquinone	Ubiquinone		C00399	True	0.17823167
D_Erythrose_4_phosphate	D-Erythrose 4-phosphate		C00279	False	0.24119619
Ubiquinol	Ubiquinol		C00390	True	0.098963753
ADP	ADP		C00008	True	0.5878448
Isocitrate	Isocitrate		C00311	False	0.024231532
D_Ribulose_5_phosphate	D-Ribulose 5-phosphate		C00199	False	1.2512971
D_Xylulose_5_phosphate	D-Xylulose 5-phosphate		C00231	False	2.7330297
D_Glucose_6_phosphate	D-Glucose 6-phosphate		C00092	True	2.3948854
_3_Phospho_D_glyceroyl_phosphate	3-Phospho-D-glyceroyl phosphate		C00236	False	0.084157722
CoA	CoA		C00010	False	0.083180114
CO2	CO2		C00011	True	0.0038828607
D_Ribose_5_phosphate	D-Ribose 5-phosphate		C00117	False	1.6874729
Glycerone_phosphate	Glycerone phosphate		C00111	False	1.6742208
D_Glucose	D-Glucose		C00031	True	0.15302738
D_Fructose_1_6_bisphosphate	D-Fructose 1,6-bisphosphate		C00354	True	4.9819641
D_Glyceraldehyde_3_phosphate	D-Glyceraldehyde 3-phosphate		C00118	True	0.14576503
Phosphoenolpyruvate	Phosphoenolpyruvate		C00074	True	0.079213279
Citrate	Citrate		C00158	False	9.9999881
Succinyl_CoA	Succinyl-CoA		C00091	False	0.21549668
_3_Phospho_D_glycerate	3-Phospho-D-glycerate		C00197	False	2.0992406
D_Glucono_1_5_lactone_6_phosphate	D-Glucono-1,5-lactone 6-phosphate		C01236	False	0.10092994
D_Fructose_6_phosphate	D-Fructose 6-phosphate		C00085	True	0.1366252
_2_Phospho_D_glycerate	2-Phospho-D-glycerate		C00631	False	0.13039162
Succinate	Succinate		C00042	False	0.17691428
Sedoheptulose_7_phosphate	Sedoheptulose 7-phosphate		C05382	False	5.3471215
					
!!SBtab TableID='Position' TableType='Position' TableName='Position'					
!Element	!PositionX	!PositionY			
_S__Malate	0.23242741	0.47592279			
Acetyl_CoA	0	0.27511816			
Fumarate	0.32887688	0.38105446			
cis_Aconitate	0.099611746	0.59767048			
_6_Phospho_D_gluconate	0.36840535	0.89966799			
Orthophosphate	0.45062457	0.1628573			
Pyruvate	0.30357866	0.24665766			
NADPplus	0.40477154	0.85223383			
NADPH	0.45220571	0.79689397			
NADH	0.26721246	0.28776727			
NADplus	0.25614449	0.22926513			
ATP	0.46643595	0.050596443			
H2O	0.59925162	0.8142865			
_2_Oxoglutarate	0.093287191	0.30674093			
Oxaloacetate	0.12807225	0.33994485			
Ubiquinone	0.45694912	0.3257146			
D_Erythrose_4_phosphate	0.99927974	0.33678257			
Ubiquinol	0.48382848	0.28144271			
ADP	0.44588115	0			
Isocitrate	0.11067972	0.49015304			
D_Ribulose_5_phosphate	0.64984806	0.73206728			
D_Xylulose_5_phosphate	0.85539611	0.52968151			
D_Glucose_6_phosphate	0.52493809	0.59292706			
_3_Phospho_D_glyceroyl_phosphate	0.49963987	0.12490997			
CoA	0.09486833	0.1834121			
CO2	0.1834121	0.45062457			
D_Ribose_5_phosphate	0.89334344	0.63561781			
Glycerone_phosphate	0.95658899	0.18815552			
D_Glucose	0.39054129	0.46959823			
D_Fructose_1_6_bisphosphate	0.75894664	0.12807225			
D_Glyceraldehyde_3_phosphate	0.78266372	0.32729574			
Phosphoenolpyruvate	0.38579787	0.2972541			
Citrate	0.011067972	0.44746229			
Succinyl_CoA	0.22768399	0.096449469			
_3_Phospho_D_glycerate	0.56920998	0.12174769			
D_Glucono_1_5_lactone_6_phosphate	0.46327368	0.95817013			
D_Fructose_6_phosphate	0.75894664	0.26563132			
_2_Phospho_D_glycerate	0.53126265	0.33203915			
Succinate	0.38105446	0.1628573			
Sedoheptulose_7_phosphate	0.99137405	0.41425837			
PTS_RPTSsy	0.39528471	0.39844699			
PGI_R02740	0.671984	0.44588115			
PFK_R04779	0.63245553	0.091706052			
ALD_R01070	0.85381497	0.20080463			
TIM_R01015	0.90599255	0.26088791			
GAP_R01061	0.47592279	0.23558969			
PGK_R01512	0.53916834	0			
PGM_R01518	0.55656087	0.23400855			
PGH_R00658	0.45378684	0.3826356			
PYK_R00200	0.42374521	0.13914022			
PDH_R00209	0.14388363	0.28934841			
ZWF_R00835	0.50754556	0.85697725			
GLH_R02035	0.37947332	0.99927974			
PGD_R01528	0.38737901	0.728905			
RPI_R01056	0.78898828	0.72258045			
RPE_R01529	0.77159575	0.64826692			
TXT_R01641	0.94235874	0.50122101			
TAL_R08575	0.90915483	0.31306549			
TXT_R01067	0.88701888	0.37156763			
FBP_R00762	0.6435235	0.17708755			
CSN_R00351	0.018973666	0.34943168			
ACN_R01325	0.039528471	0.53284379			
ACN_R01900	0.17076299	0.55497973			
ICD_R00709	0.11067972	0.39528471			
KGD_R08549	0.1628573	0.22294058			
SCS_R00405	0.33203915	0.077475803			
SDH_R02164	0.41425837	0.27037474			
FUM_R01082	0.30990321	0.46801709			
MDH_R00342	0.20712919	0.39370357			
PPC_R00345	0.28934841	0.3257146			
					
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter'					
!QuantityType	!Reaction	!Compound	!Mode	!Unit	
equilibrium constant	PTS_RPTSsy		52122111	dimensionless	
equilibrium constant	PGI_R02740		0.3654504	dimensionless	
equilibrium constant	PFK_R04779		1696.7518	dimensionless	
equilibrium constant	ALD_R01070		0.1905667	dimensionless	
equilibrium constant	TIM_R01015		0.1086024	dimensionless	
equilibrium constant	GAP_R01061		0.00036684758	dimensionless	
equilibrium constant	PGK_R01512		1810.3875	dimensionless	
equilibrium constant	PGM_R01518		0.18978927	dimensionless	
equilibrium constant	PGH_R00658		5.1572892	dimensionless	
equilibrium constant	PYK_R00200		21188.68	dimensionless	
equilibrium constant	PDH_R00209		1549350.7	dimensionless	
equilibrium constant	ZWF_R00835		12.743901	dimensionless	
equilibrium constant	GLH_R02035		19686771	dimensionless	
equilibrium constant	PGD_R01528		12.168412	dimensionless	
equilibrium constant	RPI_R01056		2.2545738	dimensionless	
equilibrium constant	RPE_R01529		3.874617	dimensionless	
equilibrium constant	TXT_R01641		4.6931297	dimensionless	
equilibrium constant	TAL_R08575		1.3175431	dimensionless	
equilibrium constant	TXT_R01067		58.351652	dimensionless	
equilibrium constant	FBP_R00762		46298203	dimensionless	
equilibrium constant	CSN_R00351		4991915.4	dimensionless	
equilibrium constant	ACN_R01325		0.035482795	dimensionless	
equilibrium constant	ACN_R01900		1.3171737	dimensionless	
equilibrium constant	ICD_R00709		97.814638	dimensionless	
equilibrium constant	KGD_R08549		87158.32	dimensionless	
equilibrium constant	SCS_R00405		0.58456115	dimensionless	
equilibrium constant	SDH_R02164		5756.8018	dimensionless	
equilibrium constant	FUM_R01082		3.9855529	dimensionless	
equilibrium constant	MDH_R00342		2.0550821e-05	dimensionless	
equilibrium constant	PPC_R00345		0.0001	dimensionless	
catalytic rate constant geometric mean	PTS_RPTSsy		0.12409807	1/s	
catalytic rate constant geometric mean	PGI_R02740		17.845376	1/s	
catalytic rate constant geometric mean	PFK_R04779		12.466487	1/s	
catalytic rate constant geometric mean	ALD_R01070		19.043212	1/s	
catalytic rate constant geometric mean	TIM_R01015		967.72435	1/s	
catalytic rate constant geometric mean	GAP_R01061		170.19055	1/s	
catalytic rate constant geometric mean	PGK_R01512		233.44102	1/s	
catalytic rate constant geometric mean	PGM_R01518		116.34379	1/s	
catalytic rate constant geometric mean	PGH_R00658		56.257735	1/s	
catalytic rate constant geometric mean	PYK_R00200		1.4715221	1/s	
catalytic rate constant geometric mean	PDH_R00209		1.7322436	1/s	
catalytic rate constant geometric mean	ZWF_R00835		308.82966	1/s	
catalytic rate constant geometric mean	GLH_R02035		5.0830587	1/s	
catalytic rate constant geometric mean	PGD_R01528		139.3736	1/s	
catalytic rate constant geometric mean	RPI_R01056		1067.6854	1/s	
catalytic rate constant geometric mean	RPE_R01529		472.17111	1/s	
catalytic rate constant geometric mean	TXT_R01641		34.722097	1/s	
catalytic rate constant geometric mean	TAL_R08575		5.0160825	1/s	
catalytic rate constant geometric mean	TXT_R01067		24.609961	1/s	
catalytic rate constant geometric mean	FBP_R00762		93.683347	1/s	
catalytic rate constant geometric mean	CSN_R00351		66.52968	1/s	
catalytic rate constant geometric mean	ACN_R01325		4.2523582	1/s	
catalytic rate constant geometric mean	ACN_R01900		6.4413016	1/s	
catalytic rate constant geometric mean	ICD_R00709		123.0221	1/s	
catalytic rate constant geometric mean	KGD_R08549		8.285338	1/s	
catalytic rate constant geometric mean	SCS_R00405		94.792115	1/s	
catalytic rate constant geometric mean	SDH_R02164		82.161237	1/s	
catalytic rate constant geometric mean	FUM_R01082		214.24008	1/s	
catalytic rate constant geometric mean	MDH_R00342		472.32725	1/s	
catalytic rate constant geometric mean	PPC_R00345		741.6567	1/s	
Michaelis constant	FUM_R01082	_S__Malate	0.33982355	mM	
Michaelis constant	MDH_R00342	_S__Malate	3.4671612	mM	
Michaelis constant	PDH_R00209	Acetyl_CoA	0.034948471	mM	
Michaelis constant	CSN_R00351	Acetyl_CoA	0.016796255	mM	
Michaelis constant	SDH_R02164	Fumarate	0.17788195	mM	
Michaelis constant	FUM_R01082	Fumarate	0.28540166	mM	
Michaelis constant	ACN_R01325	cis_Aconitate	0.024895769	mM	
Michaelis constant	ACN_R01900	cis_Aconitate	0.02581873	mM	
Michaelis constant	GLH_R02035	_6_Phospho_D_gluconate	0.031394406	mM	
Michaelis constant	PGD_R01528	_6_Phospho_D_gluconate	0.020016802	mM	
Michaelis constant	GAP_R01061	Orthophosphate	2.5828005	mM	
Michaelis constant	FBP_R00762	Orthophosphate	0.89428843	mM	
Michaelis constant	SCS_R00405	Orthophosphate	1.6840799	mM	
Michaelis constant	PPC_R00345	Orthophosphate	33.131279	mM	
Michaelis constant	PTS_RPTSsy	Pyruvate	0.20090355	mM	
Michaelis constant	PYK_R00200	Pyruvate	0.49347728	mM	
Michaelis constant	PDH_R00209	Pyruvate	0.0099448178	mM	
Michaelis constant	ZWF_R00835	NADPplus	0.0032217362	mM	
Michaelis constant	PGD_R01528	NADPplus	0.018919131	mM	
Michaelis constant	ZWF_R00835	NADPH	0.019079435	mM	
Michaelis constant	PGD_R01528	NADPH	0.00081609695	mM	
Michaelis constant	GAP_R01061	NADH	0.018900595	mM	
Michaelis constant	PDH_R00209	NADH	0.17119182	mM	
Michaelis constant	ICD_R00709	NADH	0.82421689	mM	
Michaelis constant	KGD_R08549	NADH	0.14633308	mM	
Michaelis constant	MDH_R00342	NADH	0.0040598563	mM	
Michaelis constant	GAP_R01061	NADplus	0.27563112	mM	
Michaelis constant	PDH_R00209	NADplus	0.037981708	mM	
Michaelis constant	ICD_R00709	NADplus	0.064715425	mM	
Michaelis constant	KGD_R08549	NADplus	0.011949674	mM	
Michaelis constant	MDH_R00342	NADplus	0.84774558	mM	
Michaelis constant	PFK_R04779	ATP	0.11887834	mM	
Michaelis constant	PGK_R01512	ATP	0.47324668	mM	
Michaelis constant	PYK_R00200	ATP	0.40340266	mM	
Michaelis constant	SCS_R00405	ATP	0.044022749	mM	
Michaelis constant	ICD_R00709	_2_Oxoglutarate	0.82421689	mM	
Michaelis constant	KGD_R08549	_2_Oxoglutarate	2.7790523	mM	
Michaelis constant	CSN_R00351	Oxaloacetate	0.011423686	mM	
Michaelis constant	MDH_R00342	Oxaloacetate	0.0050906431	mM	
Michaelis constant	PPC_R00345	Oxaloacetate	33.131279	mM	
Michaelis constant	SDH_R02164	Ubiquinone	0.021641358	mM	
Michaelis constant	TAL_R08575	D_Erythrose_4_phosphate	0.034213028	mM	
Michaelis constant	TXT_R01067	D_Erythrose_4_phosphate	0.66543296	mM	
Michaelis constant	SDH_R02164	Ubiquinol	6.6153388	mM	
Michaelis constant	PFK_R04779	ADP	0.69430252	mM	
Michaelis constant	PGK_R01512	ADP	0.17013656	mM	
Michaelis constant	PYK_R00200	ADP	0.13316774	mM	
Michaelis constant	SCS_R00405	ADP	0.12316902	mM	
Michaelis constant	ACN_R01900	Isocitrate	0.12811848	mM	
Michaelis constant	ICD_R00709	Isocitrate	1.5624793	mM	
Michaelis constant	PGD_R01528	D_Ribulose_5_phosphate	0.12842288	mM	
Michaelis constant	RPI_R01056	D_Ribulose_5_phosphate	1.7612629	mM	
Michaelis constant	RPE_R01529	D_Ribulose_5_phosphate	0.63880211	mM	
Michaelis constant	RPE_R01529	D_Xylulose_5_phosphate	0.34682668	mM	
Michaelis constant	TXT_R01641	D_Xylulose_5_phosphate	0.90970004	mM	
Michaelis constant	TXT_R01067	D_Xylulose_5_phosphate	0.88785622	mM	
Michaelis constant	PTS_RPTSsy	D_Glucose_6_phosphate	0.20090355	mM	
Michaelis constant	PGI_R02740	D_Glucose_6_phosphate	0.14690494	mM	
Michaelis constant	ZWF_R00835	D_Glucose_6_phosphate	0.067634802	mM	
Michaelis constant	GAP_R01061	_3_Phospho_D_glyceroyl_phosphate	0.016150282	mM	
Michaelis constant	PGK_R01512	_3_Phospho_D_glyceroyl_phosphate	0.0019702363	mM	
Michaelis constant	PDH_R00209	CoA	0.0036497269	mM	
Michaelis constant	CSN_R00351	CoA	49.878248	mM	
Michaelis constant	KGD_R08549	CoA	0.011949674	mM	
Michaelis constant	SCS_R00405	CoA	0.042531357	mM	
Michaelis constant	PDH_R00209	CO2	0.17119182	mM	
Michaelis constant	PGD_R01528	CO2	21.071787	mM	
Michaelis constant	ICD_R00709	CO2	0.82421689	mM	
Michaelis constant	KGD_R08549	CO2	0.14633308	mM	
Michaelis constant	PPC_R00345	CO2	0.074103122	mM	
Michaelis constant	RPI_R01056	D_Ribose_5_phosphate	2.4387073	mM	
Michaelis constant	TXT_R01641	D_Ribose_5_phosphate	0.9787818	mM	
Michaelis constant	ALD_R01070	Glycerone_phosphate	0.13792901	mM	
Michaelis constant	TIM_R01015	Glycerone_phosphate	8.4336857	mM	
Michaelis constant	PTS_RPTSsy	D_Glucose	0.0085306826	mM	
Michaelis constant	PFK_R04779	D_Fructose_1_6_bisphosphate	0.024019267	mM	
Michaelis constant	ALD_R01070	D_Fructose_1_6_bisphosphate	0.22861843	mM	
Michaelis constant	FBP_R00762	D_Fructose_1_6_bisphosphate	0.011409049	mM	
Michaelis constant	ALD_R01070	D_Glyceraldehyde_3_phosphate	0.11313464	mM	
Michaelis constant	TIM_R01015	D_Glyceraldehyde_3_phosphate	0.07811155	mM	
Michaelis constant	GAP_R01061	D_Glyceraldehyde_3_phosphate	0.6115139	mM	
Michaelis constant	TXT_R01641	D_Glyceraldehyde_3_phosphate	1.7864213	mM	
Michaelis constant	TAL_R08575	D_Glyceraldehyde_3_phosphate	0.080048895	mM	
Michaelis constant	TXT_R01067	D_Glyceraldehyde_3_phosphate	1.8269798	mM	
Michaelis constant	PTS_RPTSsy	Phosphoenolpyruvate	0.0085306826	mM	
Michaelis constant	PGH_R00658	Phosphoenolpyruvate	0.18307273	mM	
Michaelis constant	PYK_R00200	Phosphoenolpyruvate	0.16322598	mM	
Michaelis constant	PPC_R00345	Phosphoenolpyruvate	0.14431676	mM	
Michaelis constant	CSN_R00351	Citrate	0.0037852914	mM	
Michaelis constant	ACN_R01325	Citrate	0.45694327	mM	
Michaelis constant	KGD_R08549	Succinyl_CoA	0.083874911	mM	
Michaelis constant	SCS_R00405	Succinyl_CoA	0.058355069	mM	
Michaelis constant	PGK_R01512	_3_Phospho_D_glycerate	0.66420882	mM	
Michaelis constant	PGM_R01518	_3_Phospho_D_glycerate	1.4803313	mM	
Michaelis constant	ZWF_R00835	D_Glucono_1_5_lactone_6_phosphate	0.39946146	mM	
Michaelis constant	GLH_R02035	D_Glucono_1_5_lactone_6_phosphate	0.01428343	mM	
Michaelis constant	PGI_R02740	D_Fructose_6_phosphate	0.011864262	mM	
Michaelis constant	PFK_R04779	D_Fructose_6_phosphate	0.074139903	mM	
Michaelis constant	TAL_R08575	D_Fructose_6_phosphate	0.45779507	mM	
Michaelis constant	TXT_R01067	D_Fructose_6_phosphate	2.5229975	mM	
Michaelis constant	FBP_R00762	D_Fructose_6_phosphate	0.89428843	mM	
Michaelis constant	PGM_R01518	_2_Phospho_D_glycerate	0.015853975	mM	
Michaelis constant	PGH_R00658	_2_Phospho_D_glycerate	0.41760902	mM	
Michaelis constant	SCS_R00405	Succinate	0.9298655	mM	
Michaelis constant	SDH_R02164	Succinate	0.065475263	mM	
Michaelis constant	TXT_R01641	Sedoheptulose_7_phosphate	1.4845287	mM	
Michaelis constant	TAL_R08575	Sedoheptulose_7_phosphate	0.25474979	mM	
substrate catalytic rate constant	PTS_RPTSsy		38.042775	1/s	
substrate catalytic rate constant	PGI_R02740		37.961009	1/s	
substrate catalytic rate constant	PFK_R04779		373.3158	1/s	
substrate catalytic rate constant	ALD_R01070		31.819526	1/s	
substrate catalytic rate constant	TIM_R01015		3313.7707	1/s	
substrate catalytic rate constant	GAP_R01061		123.10146	1/s	
substrate catalytic rate constant	PGK_R01512		324.35816	1/s	
substrate catalytic rate constant	PGM_R01518		489.76688	1/s	
substrate catalytic rate constant	PGH_R00658		192.95947	1/s	
substrate catalytic rate constant	PYK_R00200		70.779896	1/s	
substrate catalytic rate constant	PDH_R00209		79.104754	1/s	
substrate catalytic rate constant	ZWF_R00835		186.41467	1/s	
substrate catalytic rate constant	GLH_R02035		481.0636	1/s	
substrate catalytic rate constant	PGD_R01528		201.3273	1/s	
substrate catalytic rate constant	RPI_R01056		1362.4099	1/s	
substrate catalytic rate constant	RPE_R01529		1261.3648	1/s	
substrate catalytic rate constant	TXT_R01641		43.585601	1/s	
substrate catalytic rate constant	TAL_R08575		6.5697728	1/s	
substrate catalytic rate constant	TXT_R01067		67.303196	1/s	
substrate catalytic rate constant	FBP_R00762		2407.6401	1/s	
substrate catalytic rate constant	CSN_R00351		4738.6339	1/s	
substrate catalytic rate constant	ACN_R01325		3.4316827	1/s	
substrate catalytic rate constant	ACN_R01900		3.3186137	1/s	
substrate catalytic rate constant	ICD_R00709		517.05153	1/s	
substrate catalytic rate constant	KGD_R08549		1149.7688	1/s	
substrate catalytic rate constant	SCS_R00405		191.09763	1/s	
substrate catalytic rate constant	SDH_R02164		216.31991	1/s	
substrate catalytic rate constant	FUM_R01082		391.96431	1/s	
substrate catalytic rate constant	MDH_R00342		807.48734	1/s	
substrate catalytic rate constant	PPC_R00345		237.60988	1/s	
product catalytic rate constant	PTS_RPTSsy		0.00040481616	1/s	
product catalytic rate constant	PGI_R02740		8.3890668	1/s	
product catalytic rate constant	PFK_R04779		0.41630516	1/s	
product catalytic rate constant	ALD_R01070		11.396899	1/s	
product catalytic rate constant	TIM_R01015		282.60568	1/s	
product catalytic rate constant	GAP_R01061		235.29229	1/s	
product catalytic rate constant	PGK_R01512		168.00783	1/s	
product catalytic rate constant	PGM_R01518		27.637389	1/s	
product catalytic rate constant	PGH_R00658		16.40206	1/s	
product catalytic rate constant	PYK_R00200		0.03059311	1/s	
product catalytic rate constant	PDH_R00209		0.037932841	1/s	
product catalytic rate constant	ZWF_R00835		511.63224	1/s	
product catalytic rate constant	GLH_R02035		0.053709086	1/s	
product catalytic rate constant	PGD_R01528		96.484687	1/s	
product catalytic rate constant	RPI_R01056		836.71744	1/s	
product catalytic rate constant	RPE_R01529		176.74946	1/s	
product catalytic rate constant	TXT_R01641		27.661063	1/s	
product catalytic rate constant	TAL_R08575		3.8298255	1/s	
product catalytic rate constant	TXT_R01067		8.9988321	1/s	
product catalytic rate constant	FBP_R00762		3.6452995	1/s	
product catalytic rate constant	CSN_R00351		0.93406632	1/s	
product catalytic rate constant	ACN_R01325		5.2692956	1/s	
product catalytic rate constant	ACN_R01900		12.502319	1/s	
product catalytic rate constant	ICD_R00709		29.270654	1/s	
product catalytic rate constant	KGD_R08549		0.059704895	1/s	
product catalytic rate constant	SCS_R00405		47.020703	1/s	
product catalytic rate constant	SDH_R02164		31.205952	1/s	
product catalytic rate constant	FUM_R01082		117.09947	1/s	
product catalytic rate constant	MDH_R00342		276.28053	1/s	
product catalytic rate constant	PPC_R00345		2314.9486	1/s	
protein molecular mass	PTS_RPTSsy		255848	Da	
protein molecular mass	PGI_R02740		61530	Da	
protein molecular mass	PFK_R04779		139360	Da	
protein molecular mass	ALD_R01070		39147	Da	
protein molecular mass	TIM_R01015		53940	Da	
protein molecular mass	GAP_R01061		35530	Da	
protein molecular mass	PGK_R01512		41120	Da	
protein molecular mass	PGM_R01518		28556	Da	
protein molecular mass	PGH_R00658		45650	Da	
protein molecular mass	PYK_R00200		50000	Da	
protein molecular mass	PDH_R00209		282880	Da	
protein molecular mass	ZWF_R00835		55700	Da	
protein molecular mass	GLH_R02035		36310	Da	
protein molecular mass	PGD_R01528		102960	Da	
protein molecular mass	RPI_R01056		19466	Da	
protein molecular mass	RPE_R01529		24554	Da	
protein molecular mass	TXT_R01641		73043	Da	
protein molecular mass	TAL_R08575		35219	Da	
protein molecular mass	TXT_R01067		73043	Da	
protein molecular mass	FBP_R00762		36834	Da	
protein molecular mass	CSN_R00351		96020	Da	
protein molecular mass	ACN_R01325		95588	Da	
protein molecular mass	ACN_R01900		95588	Da	
protein molecular mass	ICD_R00709		45760	Da	
protein molecular mass	KGD_R08549		1209180	Da	
protein molecular mass	SCS_R00405		71170	Da	
protein molecular mass	SDH_R02164		792299	Da	
protein molecular mass	FUM_R01082		60000	Da	
protein molecular mass	MDH_R00342		32337	Da	
protein molecular mass	PPC_R00345		198120	Da	
molecular mass		_S__Malate	134	Da	
molecular mass		Acetyl_CoA	810	Da	
molecular mass		Fumarate	116	Da	
molecular mass		cis_Aconitate	174	Da	
molecular mass		_6_Phospho_D_gluconate	276	Da	
molecular mass		Orthophosphate	98	Da	
molecular mass		Pyruvate	88	Da	
molecular mass		NADPplus	744	Da	
molecular mass		NADPH	745	Da	
molecular mass		NADH	665	Da	
molecular mass		NADplus	664	Da	
molecular mass		ATP	507	Da	
molecular mass		H2O	NaN	Da	
molecular mass		_2_Oxoglutarate	146	Da	
molecular mass		Oxaloacetate	132	Da	
molecular mass		Ubiquinone	318	Da	
molecular mass		D_Erythrose_4_phosphate	200	Da	
molecular mass		Ubiquinol	320	Da	
molecular mass		ADP	427	Da	
molecular mass		Isocitrate	192	Da	
molecular mass		D_Ribulose_5_phosphate	230	Da	
molecular mass		D_Xylulose_5_phosphate	230	Da	
molecular mass		D_Glucose_6_phosphate	260	Da	
molecular mass		_3_Phospho_D_glyceroyl_phosphate	266	Da	
molecular mass		CoA	768	Da	
molecular mass		CO2	44	Da	
molecular mass		D_Ribose_5_phosphate	230	Da	
